organization_id,organization_name,organization_type,partner_country,website_url,contact_url,validated_website_url,contact_name,contact_role,email,email_source_url,source_project_urls,score,suggested_angle,contact_quality_tier,ready_reason
org_universidad_de_huelva_vicerrectorado_de_1131298d,Universidad de Huelva (Vicerrectorado de Investigación y Transferencia),Unknown,Spain,,https://keep.eu/projects/31293/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/agree,https://keep.eu/projects/31293/,3.6,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_munic_pio_de_lagos_culture_portugal_f4c742bf,Município de Lagos (Culture),Municipal Authority,Portugal,,https://keep.eu/projects/31293/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/agree,https://keep.eu/projects/31293/,3.6,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_sines_tecnopolo_associa_o_centro_de_incu_7bcf4845,Sines Tecnopolo - Associação Centro de Incubação de Empresas de Base Tecnológica Vasco da Gama (Sines Tecnopolo),Association,Portugal,,https://keep.eu/projects/31293/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31293/ | https://keep.eu/projects/31291/ | https://keep.eu/projects/31268/ | https://keep.eu/projects/31259/ | https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_cooperative_d_activite_et_d_emploi_dans_42fc0f01,COOPERATIVE D'ACTIVITE ET D'EMPLOI DANS LES METIERS DU PATRIMOINE (CDE PETRA PATRIMONIA) (Petra Maritima),Unknown,France,,https://keep.eu/projects/31290/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/trap,https://keep.eu/projects/31290/,3.6,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_trinity_college_dublin_school_of_natural_e4241a3b,Trinity College Dublin (School of Natural Sciences),University / Research,Ireland,,https://keep.eu/projects/31290/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/trap,https://keep.eu/projects/31290/,3.6,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_icci_sea_bureau_d_tudes_france_913e3dff,ICCI SEA (Bureau d'études),Unknown,France,,https://keep.eu/projects/31290/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/trap,https://keep.eu/projects/31290/,3.6,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_universidade_de_santiago_de_compostela_f_c29e710c,"Universidade de Santiago de Compostela (Faculty of Veterinary Science - Department of Pharmacology, Pharmacy and Pharmaceutical Technology )",Unknown,Spain,,https://keep.eu/projects/31292/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/beap-mar,https://keep.eu/projects/31292/ | https://keep.eu/projects/31251/,3.55,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_centro_de_ci_ncias_do_mar_algarve_marine_d37743c5,Centro de Ciências do Mar Algarve (Marine Microbial Ecology & Technology),Unknown,Portugal,,https://keep.eu/projects/31292/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/revalgae,https://keep.eu/projects/31292/,3.55,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_nutramara_research_and_development_irela_341aa808,Nutramara (Research and Development),Unknown,Ireland,,https://keep.eu/projects/31294/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/biochains-atlantic,https://keep.eu/projects/31294/,3.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_cluster_algues_bretagne_france_e47e62cc,CLUSTER ALGUES BRETAGNE (-),Cluster / Network,France,,https://keep.eu/projects/31294/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/biochains-atlantic,https://keep.eu/projects/31294/,3.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_munster_technological_university_innovat_4b96290d,Munster Technological University (Innovation Office),University / Research,Ireland,,https://keep.eu/projects/31294/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/blueskilling-innovation,https://keep.eu/projects/31294/ | https://keep.eu/projects/31264/ | https://keep.eu/projects/31259/ | https://keep.eu/projects/31254/,4.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_university_college_cork_marei_research_c_b10f2517,University College Cork (MaREI Research Centre),University / Research,Ireland,,https://keep.eu/projects/31291/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/sed-up,https://keep.eu/projects/31291/,3.45,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_geriavi_s_a_u_innovation_spain_35eb8a11,"Geriavi, S.A.U. (Innovation )",Private Company,Spain,,https://keep.eu/projects/31294/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/biochains-atlantic,https://keep.eu/projects/31294/,3.4,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_bba_associa_o_nacional_para_os_biorecurs_507cde68,BBA - Associação Nacional para os Biorecursos Marinhos e Biotecnologia Azul (Project Management),Association,Portugal,,https://keep.eu/projects/31294/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/marinnonet,https://keep.eu/projects/31294/ | https://keep.eu/projects/31264/,3.65,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_wedotech_companhia_de_ideias_e_tecnologi_25b76f31,"WeDoTech - Companhia de Ideias e Tecnologias, Lda. (WeDoTech)",Unknown,Portugal,,https://keep.eu/projects/31294/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/biochains-atlantic,https://keep.eu/projects/31294/,3.4,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_associa_o_centro_apoio_tecnol_gico_agro_4068dabc,Associação Centro Apoio Tecnológico Agro Alimentar (Centro de Apoio Tecnológico Agro Alimentar),Association,Portugal,,https://keep.eu/projects/31294/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,https://keep.eu/projects/31294/ | https://keep.eu/projects/31261/,3.4,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_global_and_ecofriendly_natural_extracts_8ed2657a,"Global and Ecofriendly Natural Extracts, S.L. (GLECEX)",Private Company,Spain,,https://keep.eu/projects/31294/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/31294/ | https://keep.eu/projects/19375/,3.95,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_asociaci_n_nacional_de_fabricantes_de_co_40d6ca82,"Asociación Nacional de Fabricantes de Conservas y Productos Transformados de Pescados y Mariscos – Centro Nacional de Conocimiento y Tecnología para la Industria Marina, Acuícola y Alimentaria (International innovation Unit)",Unknown,Spain,,https://keep.eu/projects/31294/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/biochains-atlantic,https://keep.eu/projects/31294/,3.4,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_asociaci_n_nacional_de_fabricantes_de_co_d426a701,Asociación Nacional de Fabricantes de Conservas de Pescados y Mariscos - Centro Técnico Nacional de Conservación de Productos de la Pesca (International innovation Unit),Unknown,Spain,,https://keep.eu/projects/31294/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/biochains-atlantic,https://keep.eu/projects/31294/,3.4,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_munic_pio_de_matosinhos_dire_o_municipal_8c284a02,Município de Matosinhos (Direção Municipal de Projetos Especiais e Investimento),Municipal Authority,Portugal,,https://keep.eu/projects/31291/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/sed-up,https://keep.eu/projects/31291/,3.35,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_universidad_de_c_diz_vicerrectorado_de_i_b2b4078d,Universidad de Cádiz (Vicerrectorado de Investigación y Transferencia),Unknown,Spain,,https://keep.eu/projects/31291/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/sed-up,https://keep.eu/projects/31291/,3.35,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_uptec_associa_o_de_transfer_ncia_de_tecn_2d2cb9c7,UPTEC - Associação de Transferência de Tecnologia da Asprela (Departamento de Desenvolvimento de Negócios ),Association,Portugal,,https://keep.eu/projects/31291/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/blue-shuttle,https://keep.eu/projects/31291/ | https://keep.eu/projects/31288/ | https://keep.eu/projects/31268/ | https://keep.eu/projects/31252/,4.45,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_valorial_valorial_europe_france_52909932,Valorial (Valorial Europe),Unknown,France,,https://keep.eu/projects/31297/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/beap-mar,https://keep.eu/projects/31297/ | https://keep.eu/projects/31261/ | https://keep.eu/projects/31251/,3.3,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_atlantic_cities_atlantic_cities_france_75a1367e,Atlantic Cities (Atlantic Cities),Unknown,France,,https://keep.eu/projects/31293/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31293/ | https://keep.eu/projects/31266/ | https://keep.eu/projects/31273/,3.3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_petr_ouest_charente_pays_du_cognac_gener_242cf38d,PETR Ouest Charente - Pays du Cognac (General),Unknown,France,,https://keep.eu/projects/31293/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/post,https://keep.eu/projects/31293/ | https://keep.eu/projects/31266/,3.3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_the_discovery_programme_centre_for_archa_1e725ddd,The Discovery Programme: Centre for Archaeology and Innovation Ireland (The Discovery Programme: Centre for Archaeology and Innovation Ireland),Unknown,Ireland,,https://keep.eu/projects/31293/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/agree,https://keep.eu/projects/31293/,3.3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
