organization_id,organization_name,organization_type,partner_country,partner_region,source_dataset,source_wave,source_project_ids,source_project_names,source_project_urls,website_url,contact_url,documents_url,score,score_reason,suggested_angle,dedupe_key,normalization_notes
org_bsc_podporno_podjetni_ki_center_d_o_o_kr_2baad45e,"BSC, podporno podjetniški center, d.o.o., Kranj",Sectoral agency,Slovenia,4000 Kranj,interreg_mac,wave3,Euro-MED0200557,Adopting electric mobility in underserved rural and remote MED areas,https://keep.eu/projects/29229/,http://www.bsc-kranj.sl,http://www.bsc-kranj.sl,,4.6,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; Sectoral agency; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,"bsc, podporno podjetniški center, d.o.o., kranj::Slovenia::bsc-kranj.sl",
org_greece_elgo_gr_45e840c3,"Ελ.Γ.Ο-Δημητρα, Ελληνικος Γεωργικος Οργανισμος Δημητρα",National public authority,Greece,11145 ATHENS,interreg_mac,wave3,Euro-MED0200570,Mediterranean Network for the Promotion of Sustainability & Authenticity in Olive Oil Sector,https://keep.eu/projects/29225/,https://www.elgo.gr,https://www.elgo.gr/,,4.6,2021-2027 ongoing; capacity-building signal; knowledge-transfer signal; business-facing beneficiaries; National public authority; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,"ελ.γ.ο-δημητρα, ελληνικος γεωργικος οργανισμος δημητρα::Greece::elgo.gr",
org_ispra_istituto_superiore_per_la_protezio_87c9966b,ISPRA - Istituto Superiore per la Protezione e la Ricerca Ambientale,Higher education and research organisations,Italy,00144 Rome,interreg_mac,wave3,Euro-MED0200218,Testing novel environmental quality measures in and around Euro-MED ports,https://keep.eu/projects/29219/,http://isprambiente.gov.it,http://isprambiente.gov.it/en,,4.6,2021-2027 ongoing; training/learning signal; knowledge-transfer signal; business-facing beneficiaries; Higher education and research organisations; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,ispra - istituto superiore per la protezione e la ricerca ambientale::Italy::isprambiente.gov.it,
org_universidad_de_m_laga_spain_uma_es_4830b604,Universidad de Málaga,Higher education and research organisations,Spain,29071 MÁLAGA,interreg_mac,wave3,Euro-MED0200314 | Euro-MED0200309,"Strategy for the Sustainable Management of Mediterranean Forests | Wetlands-based solutions for climate change adaptation, risk prevention and mitigation",https://keep.eu/projects/29218/ | https://keep.eu/projects/29214/,http://www.uma.es,http://www.uma.es,,4.6,2021-2027 ongoing; training/learning signal; capacity-building signal; business-facing beneficiaries; Higher education and research organisations; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,universidad de málaga::Spain::uma.es,merged_from=2_rows
org_environment_park_parco_scientifico_tecno_e0892042,Environment Park – Parco Scientifico Tecnologico Per L'Ambiente Spa,Higher education and research organisations,Italy,10144 Torino,interreg_mac,wave3,Euro-MED0200273,TACTICAL URBANISM - new innovative solutions for sustainable mobility in the cities to mitigate negative environmental impacts in urban life and make cities more liveable places.,https://keep.eu/projects/29217/,https://www.envipark.com,https://www.envipark.com/en,,4.6,2021-2027 ongoing; training/learning signal; knowledge-transfer signal; business-facing beneficiaries; Higher education and research organisations; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,environment park – parco scientifico tecnologico per l'ambiente spa::Italy::envipark.com,merged_from=2_rows
org_fondazione_imc_centro_marino_internazion_f2a75938,Fondazione IMC - Centro Marino Internazionale,Higher education and research organisations,Italy,09170 Oristano,interreg_mac,wave3,Euro-MED0200819,Allocated Zones for circular Aquaculture to trigger the transition to an Inclusive and Circular Economy in aquaculture sector fostering new business opportunities and eco-consciousness society,https://keep.eu/projects/29216/,http://www.fondazioneimc.it,http://www.fondazioneimc.it,,4.6,2021-2027 ongoing; training/learning signal; capacity-building signal; knowledge-transfer signal; business-facing beneficiaries; Higher education and research organisations; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,fondazione imc - centro marino internazionale::Italy::fondazioneimc.it,
org_universidad_de_valencia_spain_uv_es_b9f6a736,Universidad de Valencia,Higher education and research organisations,Spain,46010 Valencia,interreg_mac,wave3,Euro-MED0200309,"Wetlands-based solutions for climate change adaptation, risk prevention and mitigation",https://keep.eu/projects/29214/,https://www.uv.es,https://www.uv.es/uvweb/college/en/university-valencia-1285845048380.html,,4.6,2021-2027 ongoing; training/learning signal; capacity-building signal; business-facing beneficiaries; Higher education and research organisations; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,universidad de valencia::Spain::uv.es,
org_centro_euro_mediterraneo_sui_cambiamenti_b274d8f8,Centro Euro-Mediterraneo sui Cambiamenti Climatici,Higher education and research organisations,Italy,73100 Lecce,interreg_mac,wave3,Euro-MED0200878,Digital Drought Risk Management enabling the drought mitigation and adaptation strategies for the restoration of the ecosystem equilibrium in Mediterranean European Countries,https://keep.eu/projects/29213/,http://www.cmcc.it,http://www.cmcc.it,,4.6,2021-2027 ongoing; training/learning signal; knowledge-transfer signal; business-facing beneficiaries; Higher education and research organisations; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,centro euro-mediterraneo sui cambiamenti climatici::Italy::cmcc.it,
org_cambra_oficial_de_comer_ind_stria_i_serv_d3009eb3,"Cambra Oficial de Comerç, Indústria i Serveis de Terrassa",Business support organisation,Spain,08224 Terrassa,interreg_mac,wave3,Euro-MED0200672,SustainabiLIty of tourism By EnhaCing Cooperation and dIgital transformatiOn,https://keep.eu/projects/28810/,http://www.cambraterrassa.org,http://www.cambraterrassa.org,,4.6,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; Business support organisation; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,"cambra oficial de comerç, indústria i serveis de terrassa::Spain::cambraterrassa.org",
org_confederazione_nazionale_dell_artigianat_6f3deadf,Confederazione Nazionale dell’Artigianato e della Piccola e Media Impresa,Business support organisation,Italy,65128 Pescara,interreg_mac,wave3,Euro-MED0200672,SustainabiLIty of tourism By EnhaCing Cooperation and dIgital transformatiOn,https://keep.eu/projects/28810/,http://www.cnaabruzzo.it,http://www.cnaabruzzo.it,,4.6,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; Business support organisation; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,confederazione nazionale dell’artigianato e della piccola e media impresa::Italy::cnaabruzzo.it,
org_confederazione_nazionale_dell_artigianat_8ee01b55,CONFEDERAZIONE NAZIONALE DELL’ARTIGIANATO E DELLA PICCOLA e MEDIA IMPRESA Abruzzo,Business support organisation,Italy,65128 Pescara,interreg_mac,wave3,Euro-MED0200672,SustainabiLIty of tourism By EnhaCing Cooperation and dIgital transformatiOn,https://keep.eu/projects/28810/,http://www.cnaabruzzo.it,http://www.cnaabruzzo.it,,4.6,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; Business support organisation; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,confederazione nazionale dell’artigianato e della piccola e media impresa abruzzo::Italy::cnaabruzzo.it,
org_consorzio_nazionale_interuniversitario_p_1da4418b,Consorzio Nazionale Interuniversitario per le Scienze del Mare,Higher education and research organisations,Italy,00196 Roma,interreg_mac,wave3,Euro-MED0300730,C4Nature,https://keep.eu/projects/27711/,http://www.conisma.it,http://www.conisma.it,,4.6,2021-2027 ongoing; training/learning signal; knowledge-transfer signal; business-facing beneficiaries; Higher education and research organisations; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,consorzio nazionale interuniversitario per le scienze del mare::Italy::conisma.it,
org_universit_degli_studi_della_campania_lui_50663640,Università degli Studi della Campania Luigi Vanvitelli,University / Research,Italy,Caserta,interreg_mac,wave3,00052,Sustainable WAter management for smart agriculture in the MEDiterranean regions,https://keep.eu/projects/33224/,https://www.ingegneria.unicampania.it,https://www.ingegneria.unicampania.it,,4.55,2021-2027 ongoing; training/learning signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,università degli studi della campania luigi vanvitelli::Italy::ingegneria.unicampania.it,
org_cospe_cooperazione_per_lo_sviluppo_dei_p_d08fa764,COSPE (Cooperazione per lo Sviluppo dei Paesi Emergenti) ETS,Unknown,Italy,Florence,interreg_mac,wave3,00053,YOU(th)CARE 4 Planet - Youth Green Initiative for change,https://keep.eu/projects/33223/,http://www.cospe.org,http://www.cospe.org,,4.55,2021-2027 ongoing; training/learning signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,cospe (cooperazione per lo sviluppo dei paesi emergenti) ets::Italy::cospe.org,
org_giovani_senza_frontiere_giosef_italy_a_p_a4f55c44,Giovani Senza Frontiere - Giosef Italy A.p.s.,Unknown,Italy,81030 Casapesenna,interreg_mac,wave3,00053,YOU(th)CARE 4 Planet - Youth Green Initiative for change,https://keep.eu/projects/33223/,http://www.giosef.it,http://www.giosef.it,,4.55,2021-2027 ongoing; training/learning signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,giovani senza frontiere - giosef italy a.p.s::Italy::giosef.it,
org_federaci_n_andaluza_de_municipios_y_prov_bd196060,Federación Andaluza de Municipios y Provincias,Local public authority,Spain,41018 Sevilla,interreg_mac,wave3,Euro-MED0200864 | Euro-MED0200720,improving WEtland GOvernance through a COmmunity Of Practice | Promoting shared stewardship for Mediterranean Coasts,https://keep.eu/projects/29250/ | https://keep.eu/projects/29230/,http://www.famp.es,http://www.famp.es,,4.55,2021-2027 closed; training/learning signal; capacity-building signal; knowledge-transfer signal; Local public authority; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,federación andaluza de municipios y provincias::Spain::famp.es,merged_from=2_rows
org_univerza_na_primorskem_universita_del_li_c67937dd,Univerza na Primorskem - Universita’ del Litorale,Higher education and research organisations,Slovenia,6000 Koper,interreg_mac,wave3,Euro-MED0200663,MAking Sustainable Tourism possible,https://keep.eu/projects/29249/,https://www.upr.si,https://www.upr.si/en,,4.55,2021-2027 closed; training/learning signal; knowledge-transfer signal; business-facing beneficiaries; Higher education and research organisations; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,univerza na primorskem - universita’ del litorale::Slovenia::upr.si,
org_etra_investigati_n_y_desarrollo_spain_gr_2fe9d069,Etra Investigatiόn y Desarrollo,"Enterprise, except SME",Spain,46014 Valencia,interreg_mac,wave3,Euro-MED0200723,Testing energy-community & climate-resilient integrated paradigm for carbon neutrality and energy poverty shielding in MED city-port hinterlands,https://keep.eu/projects/29243/,http://www.grupoetra.com,http://www.grupoetra.com/en/,,4.55,"2021-2027 ongoing; training/learning signal; knowledge-transfer signal; business-facing beneficiaries; Enterprise, except SME; geo=5",Convert project outputs into reusable SME and entrepreneurship training journeys.,etra investigatiόn y desarrollo::Spain::grupoetra.com,
org_energetski_institut_hrvoje_po_ar_croatia_aef48346,Energetski institut Hrvoje Požar,Higher education and research organisations,Croatia,10000 Zagreb,interreg_mac,wave3,Euro-MED0200199,Spatial Planning for Offshore Wind Industry Development,https://keep.eu/projects/29235/,http://www.eihp.hr,http://www.eihp.hr,,4.55,2021-2027 closed; training/learning signal; knowledge-transfer signal; business-facing beneficiaries; Higher education and research organisations; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,energetski institut hrvoje požar::Croatia::eihp.hr,
org_greece_iccs_gr_251a1267,Ερευνητικό Πανεπιστημιακό Ινστιτούτο Συστημάτων Επικοινωνιών και Υπολογιστών (ΕΠΙΣΕΥ),Higher education and research organisations,Greece,157 73 Athens,interreg_mac,wave3,Euro-MED0200199,Spatial Planning for Offshore Wind Industry Development,https://keep.eu/projects/29235/,https://www.iccs.gr,https://www.iccs.gr/en/,,4.55,2021-2027 closed; training/learning signal; knowledge-transfer signal; business-facing beneficiaries; Higher education and research organisations; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,ερευνητικό πανεπιστημιακό ινστιτούτο συστημάτων επικοινωνιών και υπολογιστών (επισευ::Greece::iccs.gr,
org_cyprus_ucy_ac_cy_58596f19,ΠΑΝΕΠΙΣΤΗΜΙΟ ΚΥΠΡΟΥ,Higher education and research organisations,Cyprus,2109 Aglantzia,interreg_mac,wave3,Euro-MED0200199,Spatial Planning for Offshore Wind Industry Development,https://keep.eu/projects/29235/,http://www.ucy.ac.cy,http://www.ucy.ac.cy,,4.55,2021-2027 closed; training/learning signal; knowledge-transfer signal; business-facing beneficiaries; Higher education and research organisations; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,πανεπιστημιο κυπρου::Cyprus::ucy.ac.cy,
